month,P1_base,P1_scale_base,P2_base,P2_scale_base,P3_base,Benchmark_base,P3_scale_base,Benchmark_scale_base,Risk_free,P1_stress,P1_scale_stress,P2_stress,P2_scale_stress,P3_stress,Benchmark_stress,P3_scale_stress,Benchmark_scale_stress,P1_base_proportional_drag_sensitivity,P2_base_proportional_drag_sensitivity,P3_base_proportional_drag_sensitivity,P1_stress_proportional_drag_sensitivity,P2_stress_proportional_drag_sensitivity,P3_stress_proportional_drag_sensitivity,P3_base_actual_inner_scale_financing_sensitivity,P3_stress_actual_inner_scale_financing_sensitivity
1997-01,0.0446787268793,0.852146300635,0.00483020833333,1.5,0.0330669143134,0.004625,1.20050773264,1.5,0.0045,0.0438453935459,0.852146300635,0.003996875,1.5,0.0303152218713,0.004,1.20050773264,1.5,0.0448019382954,0.003996875,0.0326377512927,0.0440918163782,0.002746875,0.0297078969463,0.0328026928403,0.0297867789251
1997-02,-0.00504671374648,0.835321080516,0.00244895833333,1.5,0.0041452851106,0.007775,1.2576579383,1.5,0.0039,-0.00588004707982,0.835321080516,0.001615625,1.5,0.00120309198294,0.00715,1.2576579383,1.5,-0.00490948131358,0.001615625,0.00370788216968,-0.00560558221401,0.000365625,0.000592270872764,0.00388171059886,0.000675942959458
1997-03,0.018499848444,0.875052074788,0.0206833333333,1.5,-0.00843374976865,-0.038175,1.29378427709,1.5,0.0043,0.0176665151107,0.875052074788,0.01985,1.5,-0.0114963640256,-0.0388,1.29378427709,1.5,0.018603971715,0.01985,-0.00890324791469,0.0178747616527,0.0186,-0.0121644274946,-0.00873702256705,-0.0121029096224
1997-04,0.026447998007,0.956032746741,0.0229520833333,1.5,0.0644967748634,0.032625,1.42040282157,1.5,0.0043,0.0256146646737,0.956032746741,0.02211875,1.5,0.0610120987914,0.032,1.42040282157,1.5,0.0264846373847,0.02211875,0.0639266990403,0.0256879434291,0.02086875,0.0601685708175,0.0640919309882,0.0602024110412
1997-05,0.00961278031272,0.95609337195,-0.0156166666667,1.5,0.0967821728027,0.109425,1.40301701413,1.5,0.0049,0.00877944697939,0.95609337195,-0.01645,1.5,0.0933554494223,0.1088,1.40301701413,1.5,0.00964936916943,-0.01645,0.0962173659104,0.0088526246928,-0.0177,0.0925187383584,0.0963822310772,0.0925555659712
1997-06,0.0321030388846,0.955854680675,0.00693958333333,1.5,0.0820848151259,0.063375,1.34800852394,1.5,0.0037,0.0312697055512,0.955854680675,0.00610625,1.5,0.0788414533795,0.06275,1.34800852394,1.5,0.0321398266507,0.00610625,0.0815441819331,0.0313432810834,0.00485625,0.0780414578795,0.0817007551289,0.0780733333854
1997-07,0.0713657751338,0.961115712934,0.0150677083333,1.5,0.108617035416,0.059925,1.31771067334,1.5,0.0043,0.0705324418005,0.961115712934,0.014234375,1.5,0.105474666505,0.0593,1.31771067334,1.5,0.0713981787064,0.014234375,0.108085661941,0.0705972489456,0.012984375,0.104686736046,0.108237274731,0.104715145134
1997-08,-0.0573525271576,0.930758513536,0.00452083333333,1.5,-0.100842262707,-0.079925,1.25647753157,1.5,0.0041,-0.0581858604909,0.930758513536,0.0036875,1.5,-0.103780521146,-0.08055,1.25647753157,1.5,-0.0572948259189,0.0036875,-0.101327669674,-0.0580704580135,0.0024375,-0.104489372309,-0.101180536703,-0.104457069138
1997-09,0.0319657852936,0.85591974772,0.00855208333333,1.5,0.0821493383111,0.078625,1.13066129532,1.5,0.0044,0.0311324519603,0.85591974772,0.00771875,1.5,0.0796304673267,0.078,1.13066129532,1.5,0.0320858521705,0.00771875,0.0817453774972,0.0313725857141,0.00646875,0.079058153964,0.0818978228842,0.079127436473
1997-10,-0.00717787406353,0.851650728687,0.0112239583333,1.5,-0.0566778025361,-0.079525,1.11186802055,1.5,0.0042,-0.00801120739687,0.851650728687,0.010390625,1.5,-0.0591340292713,-0.08015,1.11186802055,1.5,-0.00705424967077,0.010390625,-0.0570702189745,-0.00776395861135,0.009140625,-0.0596869385478,-0.0569221707859,-0.0596227657708
1997-11,0.0147914348674,0.84655476631,0.0104270833333,1.5,0.0190997416695,0.00762988476321,1.06411365911,1.41707700755,0.0039,0.0139581015341,0.84655476631,0.00959375,1.5,0.0168026961392,0.00710853850377,1.06411365911,1.41707700755,0.0149193058955,0.00959375,0.018724501052,0.0142138435902,0.00834375,0.0162738448324,0.0188692581317,0.0163417290636
1997-12,0.0421493478002,0.846623411075,0.0218270833333,1.5,0.041923525062,0.00897136746519,1.09744519363,1.49813716164,0.0048,0.0413160144668,0.846623411075,0.02099375,1.5,0.0395153744166,0.00834869601315,1.09744519363,1.49813716164,0.0422771616243,0.02099375,0.0415373684597,0.0415716421151,0.01974375,0.0389714747881,0.0416857749392,0.039039874171
1998-01,0.0186473578206,0.835480551705,0.00246770833333,1.5,0.0353811907554,0.0324318471566,1.09442005156,1.49759594187,0.0043,0.0178140244873,0.835480551705,0.001634375,1.5,0.0329831239169,0.0318098522292,1.09442005156,1.49759594187,0.0187844573609,0.001634375,0.0350006724832,0.0180882235678,0.000384375,0.0324499619833,0.0351517178537,0.0325241781135
1998-02,0.0245092523221,0.837115294273,-0.0407510416667,1.5,0.0653130810962,0.100775,1.10636393765,1.5,0.0039,0.0236759189887,0.837115294273,-0.041584375,1.5,0.0628752013041,0.10015,1.10636393765,1.5,0.0246449895768,-0.041584375,0.064929011309,0.0239473934983,-0.042834375,0.0623372994198,0.0650799734685,0.0624089860485
1998-03,0.0390221334233,0.84439029414,0.0155739583333,1.5,0.0741654367857,0.0582449428877,1.09900612066,1.44476035069,0.0039,0.0381888000899,0.84439029414,0.014740625,1.5,0.0717520830502,0.0576889924494,1.09900612066,1.44476035069,0.0391518081782,0.014740625,0.0737804828066,0.0384481495997,0.013490625,0.0712109221376,0.073928882385,0.0712789742487
1998-04,0.00141583824609,0.849199034737,0.00736145833333,1.5,0.0155655049532,0.0141805351352,1.1019795941,1.45051010676,0.0043,0.000582504912758,0.849199034737,0.006528125,1.5,0.0131422396395,0.0136173975018,1.1019795941,1.45051010676,0.00154150571714,0.006528125,0.0151752867778,0.000833839854862,0.005278125,0.0125916205959,0.0153249985716,0.0126612268763
1998-05,0.0375420275985,0.862134013385,0.0241708333333,1.5,0.0183058488521,-0.0206010463702,1.10116184543,1.4563969786,0.004,0.0367086942652,0.862134013385,0.0233375,1.5,0.0158853093673,-0.0211715425935,1.10116184543,1.4563969786,0.0376569159207,0.0233375,0.0179099321799,0.0369384709095,0.0220875,0.0153230967484,0.0180566187531,0.0153868491693
1998-06,0.0218487958255,0.856437447379,0.0210677083333,1.5,0.0398837459486,0.0212971405233,1.10478813277,1.44318013786,0.0041,0.0210154624922,0.856437447379,0.020234375,1.5,0.0374511188393,0.020743165351,1.10478813277,1.44318013786,0.0219684312861,0.020234375,0.0394889489713,0.0212547334132,0.018984375,0.0368918042193,0.0396376285348,0.0369588840119
1998-07,0.0338418411113,0.857749900055,0.0141864583333,1.5,0.015439560004,-0.0143342866063,1.10586004255,1.4453348049,0.004,0.033008507778,0.857749900055,0.013353125,1.5,0.0130033598622,-0.0148909551125,1.10586004255,1.4453348049,0.0339603828613,0.013353125,0.0150442087749,0.0332455912779,0.012103125,0.0124431385733,0.0151922966792,0.0125088332125
1998-08,0.0447976007333,0.871970053356,0.0210302083333,1.5,-0.116353805006,-0.202045775147,1.10534156179,1.46245702816,0.0043,0.0439642674,0.871970053356,0.020196875,1.5,-0.118788276879,-0.202623846432,1.10534156179,1.46245702816,0.0449042923555,0.020196875,-0.116753819852,0.0441776506444,0.018946875,-0.119357888837,-0.116610776231,-0.119302219329
1998-09,0.00221723702304,0.882789590231,-0.0150447916667,1.5,0.00908170144227,0.0181771405942,0.983409147446,1.12576626431,0.0046,0.0013839036897,0.882789590231,-0.015878125,1.5,0.00705367095079,0.0180199327638,0.983409147446,1.12576626431,0.00231491236451,-0.015878125,0.00872006333599,0.00157925437265,-0.017128125,0.00653506042863,0.00884642720191,0.00658312247006
1998-10,-0.00680320806224,0.88404581155,-0.0363729166667,1.5,0.0608214602379,0.0945327374556,0.987034630091,1.12673842971,0.0032,-0.00763654139557,0.88404581155,-0.03720625,1.5,0.0587813448043,0.0943743144184,0.987034630091,1.12673842971,-0.00670657957187,-0.03720625,0.0604588930534,-0.00744328441483,-0.03845625,0.0582617072246,0.0605845436657,0.0583075116598
1998-11,0.0337247832181,0.8737752397,-0.0172479166667,1.5,0.0592174622036,0.0570352718676,0.98085446786,1.07630790332,0.0031,0.0328914498848,0.8737752397,-0.01808125,1.5,0.0571979473107,0.0569398869884,0.98085446786,1.07630790332,0.0338299705184,-0.01808125,0.0588619375142,0.0331018244853,-0.01933125,0.0566910345852,0.0589883252574,0.0567396734184
1998-12,0.0318363303802,0.872653366697,0.0159677083333,1.5,0.0682359168803,0.0498514692543,0.975060924143,1.06290555763,0.0038,0.0310029970469,0.872653366697,0.015134375,1.5,0.0662357137999,0.0497728373072,0.975060924143,1.06290555763,0.0319424525746,0.015134375,0.0678822062327,0.0312152414357,0.013884375,0.0657313300182,0.0680088170453,0.0657815141297
1999-01,-0.00566679480601,0.870441956569,-0.000785416666667,1.5,0.0161563098439,0.0219732656567,0.960620803134,1.05341074353,0.0035,-0.00650012813934,0.870441956569,-0.00161875,1.5,0.0142042405001,0.0219065022273,0.960620803134,1.05341074353,-0.00555882976982,-0.00161875,0.0158079669309,-0.00628419806696,-0.00286875,0.0137076469894,0.0159339009377,0.0137594226878
1999-02,-0.0169251335453,0.891784706132,0.000845833333333,1.5,-0.0372479681952,-0.0313079575723,0.964591311437,1.0527870824,0.0035,-0.0177584668786,0.891784706132,1.25e-05,1.5,-0.0392132725667,-0.0313739414253,0.964591311437,1.0527870824,-0.0168349541337,1.25e-05,-0.0376070882935,-0.0175781080555,-0.0012375,-0.0397306608405,-0.0374841632724,-0.039685662721
1999-03,-0.0415839563317,0.900687075556,-0.0141822916667,1.5,0.0101925650833,0.0408904682454,0.944210324294,1.03789921425,0.0043,-0.042417289665,0.900687075556,-0.015015625,1.5,0.00829519733561,0.0408430942275,0.944210324294,1.03789921425,-0.0415011955613,-0.015015625,0.00983830782747,-0.0422517681243,-0.016265625,0.00778325147571,0.00995610703728,0.00782228124367
1999-04,-0.00846647073312,0.847662235588,-0.0197791666667,1.5,0.0300250308558,0.0482348569417,0.943479693072,1.03182018931,0.0037,-0.00929980406646,0.847662235588,-0.0206125,1.5,0.0281300985455,0.0481950817051,0.943479693072,1.03182018931,-0.00833952259611,-0.0206125,0.0296922352188,-0.00904590779244,-0.0218625,0.0276609474974,0.0298200231937,0.0277200832214
1999-05,0.00656123270537,0.847125297323,0.000330208333333,1.5,-0.0240431414777,-0.0286022600049,0.948399432089,1.02472295855,0.0034,0.00572789937204,0.847125297323,-0.000503125,1.5,-0.025954472918,-0.0286331637031,0.948399432089,1.02472295855,0.00668862829094,-0.000503125,-0.0243781048356,0.00598269054317,-0.001753125,-0.0264268595052,-0.0242488998745,-0.0263659897116
1999-06,-0.0201045338743,0.849532391353,0.0135020833333,1.5,0.0433433865843,0.0510633857909,0.935983622049,1.01245051472,0.004,-0.0209378672077,0.849532391353,0.01266875,1.5,0.0414734411775,0.0510478226475,0.935983622049,1.01245051472,-0.0199791442005,0.01266875,0.0430127794066,-0.0206870878599,0.01141875,0.0410070976611,0.0431389137132,0.0410644954354
1999-07,0.00192706736861,0.830856136754,0.000817708333333,1.5,0.000730622791179,0.00028628019828,0.933392226859,1.00288837931,0.0038,0.00109373403527,0.830856136754,-1.5625e-05,1.5,-0.00113068463168,0.000282669724143,0.933392226859,1.00288837931,0.00206802058798,-1.5625e-05,0.000407405243527,0.00137564047401,-0.001265625,-0.00158278273943,0.000537611199769,-0.0015167078145
1999-08,-0.00484361239497,0.896362065207,0.00445520833333,1.5,0.0024009767572,0.00376476223619,0.983831237859,1.02610204727,0.0039,-0.0056769457283,0.896362065207,0.003621875,1.5,0.000371539297667,0.0037321346771,0.983831237859,1.02610204727,-0.0047572474493,0.003621875,0.00203335873427,-0.00550421583698,0.002371875,-0.000159112383232,0.00215725589391,-0.000115902428899
